# utt_id	n_segments	relpath  (relative to SPANMARK_CORPUS_ROOT)
CON_T_0010348	172	train/con_wav/CON_T_0010348.wav
CON_T_0006527	256	train/con_wav/CON_T_0006527.wav
CON_T_0020168	227	train/con_wav/CON_T_0020168.wav
CON_T_0020879	220	train/con_wav/CON_T_0020879.wav
CON_T_0013984	228	train/con_wav/CON_T_0013984.wav
CON_T_0006172	139	train/con_wav/CON_T_0006172.wav
CON_T_0018684	148	train/con_wav/CON_T_0018684.wav
CON_T_0020254	316	train/con_wav/CON_T_0020254.wav
CON_T_0007360	270	train/con_wav/CON_T_0007360.wav
CON_T_0019112	313	train/con_wav/CON_T_0019112.wav
CON_T_0010474	67	train/con_wav/CON_T_0010474.wav
LA_T_9273556	111	train/con_wav/LA_T_9273556.wav
CON_T_0011141	219	train/con_wav/CON_T_0011141.wav
CON_T_0024109	228	train/con_wav/CON_T_0024109.wav
LA_T_8522600	237	train/con_wav/LA_T_8522600.wav
CON_T_0008553	242	train/con_wav/CON_T_0008553.wav
CON_T_0021671	422	train/con_wav/CON_T_0021671.wav
CON_T_0007880	354	train/con_wav/CON_T_0007880.wav
CON_T_0024679	558	train/con_wav/CON_T_0024679.wav
CON_T_0010001	346	train/con_wav/CON_T_0010001.wav
CON_T_0000050	180	train/con_wav/CON_T_0000050.wav
CON_T_0003090	192	train/con_wav/CON_T_0003090.wav
CON_T_0021144	116	train/con_wav/CON_T_0021144.wav
CON_T_0020809	115	train/con_wav/CON_T_0020809.wav
LA_T_2615390	222	train/con_wav/LA_T_2615390.wav
LA_T_7000444	246	train/con_wav/LA_T_7000444.wav
CON_T_0008449	184	train/con_wav/CON_T_0008449.wav
CON_T_0025319	199	train/con_wav/CON_T_0025319.wav
CON_T_0022768	139	train/con_wav/CON_T_0022768.wav
LA_T_6376119	113	train/con_wav/LA_T_6376119.wav
CON_T_0004237	171	train/con_wav/CON_T_0004237.wav
CON_T_0004134	197	train/con_wav/CON_T_0004134.wav
LA_T_4024384	192	train/con_wav/LA_T_4024384.wav
CON_T_0020425	104	train/con_wav/CON_T_0020425.wav
CON_T_0023721	160	train/con_wav/CON_T_0023721.wav
CON_T_0011054	62	train/con_wav/CON_T_0011054.wav
CON_T_0025346	187	train/con_wav/CON_T_0025346.wav
CON_T_0007099	194	train/con_wav/CON_T_0007099.wav
CON_T_0021811	159	train/con_wav/CON_T_0021811.wav
CON_T_0022672	142	train/con_wav/CON_T_0022672.wav
CON_T_0015585	155	train/con_wav/CON_T_0015585.wav
CON_T_0013475	217	train/con_wav/CON_T_0013475.wav
CON_T_0013898	407	train/con_wav/CON_T_0013898.wav
CON_T_0018403	339	train/con_wav/CON_T_0018403.wav
CON_T_0013289	147	train/con_wav/CON_T_0013289.wav
CON_T_0018702	213	train/con_wav/CON_T_0018702.wav
CON_T_0017177	151	train/con_wav/CON_T_0017177.wav
CON_T_0023742	333	train/con_wav/CON_T_0023742.wav
CON_T_0006511	227	train/con_wav/CON_T_0006511.wav
CON_T_0020069	242	train/con_wav/CON_T_0020069.wav
CON_T_0001008	114	train/con_wav/CON_T_0001008.wav
LA_T_8657239	158	train/con_wav/LA_T_8657239.wav
CON_T_0018476	171	train/con_wav/CON_T_0018476.wav
CON_T_0019848	364	train/con_wav/CON_T_0019848.wav
CON_T_0021153	177	train/con_wav/CON_T_0021153.wav
CON_T_0000142	252	train/con_wav/CON_T_0000142.wav
CON_T_0024905	248	train/con_wav/CON_T_0024905.wav
CON_T_0023268	259	train/con_wav/CON_T_0023268.wav
CON_T_0023401	163	train/con_wav/CON_T_0023401.wav
CON_T_0020482	148	train/con_wav/CON_T_0020482.wav
CON_T_0010980	237	train/con_wav/CON_T_0010980.wav
CON_T_0020766	230	train/con_wav/CON_T_0020766.wav
CON_T_0014097	198	train/con_wav/CON_T_0014097.wav
CON_T_0011163	210	train/con_wav/CON_T_0011163.wav
CON_T_0025262	149	train/con_wav/CON_T_0025262.wav
CON_T_0006896	89	train/con_wav/CON_T_0006896.wav
CON_T_0010747	166	train/con_wav/CON_T_0010747.wav
CON_T_0000955	149	train/con_wav/CON_T_0000955.wav
CON_T_0021899	246	train/con_wav/CON_T_0021899.wav
LA_T_2139401	137	train/con_wav/LA_T_2139401.wav
CON_T_0021818	129	train/con_wav/CON_T_0021818.wav
CON_T_0018930	138	train/con_wav/CON_T_0018930.wav
CON_T_0019745	185	train/con_wav/CON_T_0019745.wav
CON_T_0017802	168	train/con_wav/CON_T_0017802.wav
CON_T_0000961	124	train/con_wav/CON_T_0000961.wav
CON_T_0015116	223	train/con_wav/CON_T_0015116.wav
LA_T_5866595	195	train/con_wav/LA_T_5866595.wav
CON_T_0024617	97	train/con_wav/CON_T_0024617.wav
CON_T_0001017	85	train/con_wav/CON_T_0001017.wav
CON_T_0000479	112	train/con_wav/CON_T_0000479.wav
CON_T_0013754	171	train/con_wav/CON_T_0013754.wav
CON_T_0017659	186	train/con_wav/CON_T_0017659.wav
CON_T_0003608	368	train/con_wav/CON_T_0003608.wav
CON_T_0016723	135	train/con_wav/CON_T_0016723.wav
CON_T_0021179	121	train/con_wav/CON_T_0021179.wav
CON_T_0017530	276	train/con_wav/CON_T_0017530.wav
CON_T_0012265	522	train/con_wav/CON_T_0012265.wav
CON_T_0007662	106	train/con_wav/CON_T_0007662.wav
CON_T_0018422	178	train/con_wav/CON_T_0018422.wav
CON_T_0024076	237	train/con_wav/CON_T_0024076.wav
CON_T_0004384	138	train/con_wav/CON_T_0004384.wav
CON_T_0021867	174	train/con_wav/CON_T_0021867.wav
CON_T_0008819	136	train/con_wav/CON_T_0008819.wav
CON_T_0008415	223	train/con_wav/CON_T_0008415.wav
CON_T_0007109	170	train/con_wav/CON_T_0007109.wav
CON_T_0004009	132	train/con_wav/CON_T_0004009.wav
CON_T_0018001	101	train/con_wav/CON_T_0018001.wav
CON_T_0007711	127	train/con_wav/CON_T_0007711.wav
CON_T_0002412	198	train/con_wav/CON_T_0002412.wav
LA_T_9223743	154	train/con_wav/LA_T_9223743.wav
CON_T_0010327	186	train/con_wav/CON_T_0010327.wav
CON_T_0014629	165	train/con_wav/CON_T_0014629.wav
CON_T_0008736	235	train/con_wav/CON_T_0008736.wav
LA_T_3265392	267	train/con_wav/LA_T_3265392.wav
CON_T_0006942	118	train/con_wav/CON_T_0006942.wav
CON_T_0023157	397	train/con_wav/CON_T_0023157.wav
CON_T_0003843	160	train/con_wav/CON_T_0003843.wav
CON_T_0001418	220	train/con_wav/CON_T_0001418.wav
LA_T_1611587	128	train/con_wav/LA_T_1611587.wav
CON_T_0022958	339	train/con_wav/CON_T_0022958.wav
CON_T_0006761	126	train/con_wav/CON_T_0006761.wav
CON_T_0017094	221	train/con_wav/CON_T_0017094.wav
CON_T_0004137	147	train/con_wav/CON_T_0004137.wav
CON_T_0002266	173	train/con_wav/CON_T_0002266.wav
CON_T_0009011	202	train/con_wav/CON_T_0009011.wav
CON_T_0005972	67	train/con_wav/CON_T_0005972.wav
CON_T_0017959	142	train/con_wav/CON_T_0017959.wav
CON_T_0001461	145	train/con_wav/CON_T_0001461.wav
CON_T_0008122	179	train/con_wav/CON_T_0008122.wav
CON_T_0006222	246	train/con_wav/CON_T_0006222.wav
CON_T_0010177	221	train/con_wav/CON_T_0010177.wav
CON_T_0016651	125	train/con_wav/CON_T_0016651.wav
CON_T_0014432	116	train/con_wav/CON_T_0014432.wav
LA_T_5014965	147	train/con_wav/LA_T_5014965.wav
CON_T_0008966	199	train/con_wav/CON_T_0008966.wav
CON_T_0007449	158	train/con_wav/CON_T_0007449.wav
CON_T_0000606	81	train/con_wav/CON_T_0000606.wav
CON_T_0005844	267	train/con_wav/CON_T_0005844.wav
LA_T_6594586	135	train/con_wav/LA_T_6594586.wav
LA_T_3378774	322	train/con_wav/LA_T_3378774.wav
CON_T_0013320	182	train/con_wav/CON_T_0013320.wav
CON_T_0008598	117	train/con_wav/CON_T_0008598.wav
CON_T_0003273	151	train/con_wav/CON_T_0003273.wav
CON_T_0014328	129	train/con_wav/CON_T_0014328.wav
CON_T_0023055	152	train/con_wav/CON_T_0023055.wav
CON_T_0016863	151	train/con_wav/CON_T_0016863.wav
CON_T_0018791	149	train/con_wav/CON_T_0018791.wav
CON_T_0022561	89	train/con_wav/CON_T_0022561.wav
CON_T_0025115	218	train/con_wav/CON_T_0025115.wav
CON_T_0003931	122	train/con_wav/CON_T_0003931.wav
CON_T_0017365	166	train/con_wav/CON_T_0017365.wav
LA_T_3769045	146	train/con_wav/LA_T_3769045.wav
CON_T_0021974	396	train/con_wav/CON_T_0021974.wav
CON_T_0010003	134	train/con_wav/CON_T_0010003.wav
CON_T_0006534	133	train/con_wav/CON_T_0006534.wav
CON_T_0011536	144	train/con_wav/CON_T_0011536.wav
CON_T_0000366	221	train/con_wav/CON_T_0000366.wav
CON_T_0005781	268	train/con_wav/CON_T_0005781.wav
CON_T_0018854	331	train/con_wav/CON_T_0018854.wav
CON_T_0021351	180	train/con_wav/CON_T_0021351.wav
CON_T_0007333	101	train/con_wav/CON_T_0007333.wav
CON_T_0025249	170	train/con_wav/CON_T_0025249.wav
CON_T_0007358	180	train/con_wav/CON_T_0007358.wav
CON_T_0008986	135	train/con_wav/CON_T_0008986.wav
CON_T_0020473	123	train/con_wav/CON_T_0020473.wav
CON_T_0009468	72	train/con_wav/CON_T_0009468.wav
CON_T_0021829	197	train/con_wav/CON_T_0021829.wav
CON_T_0023720	96	train/con_wav/CON_T_0023720.wav
CON_T_0016830	174	train/con_wav/CON_T_0016830.wav
CON_T_0010775	153	train/con_wav/CON_T_0010775.wav
CON_T_0020764	262	train/con_wav/CON_T_0020764.wav
CON_T_0000996	157	train/con_wav/CON_T_0000996.wav
CON_T_0024143	368	train/con_wav/CON_T_0024143.wav
CON_T_0009240	237	train/con_wav/CON_T_0009240.wav
CON_T_0004805	217	train/con_wav/CON_T_0004805.wav
CON_T_0021017	156	train/con_wav/CON_T_0021017.wav
CON_T_0024975	155	train/con_wav/CON_T_0024975.wav
CON_T_0014964	116	train/con_wav/CON_T_0014964.wav
LA_T_7648440	139	train/con_wav/LA_T_7648440.wav
CON_T_0005873	174	train/con_wav/CON_T_0005873.wav
CON_T_0021859	77	train/con_wav/CON_T_0021859.wav
CON_T_0011997	168	train/con_wav/CON_T_0011997.wav
LA_T_5123366	182	train/con_wav/LA_T_5123366.wav
LA_T_7052804	151	train/con_wav/LA_T_7052804.wav
CON_T_0021699	250	train/con_wav/CON_T_0021699.wav
CON_T_0018955	194	train/con_wav/CON_T_0018955.wav
CON_T_0020924	130	train/con_wav/CON_T_0020924.wav
CON_T_0010137	387	train/con_wav/CON_T_0010137.wav
CON_T_0019354	297	train/con_wav/CON_T_0019354.wav
CON_T_0018624	231	train/con_wav/CON_T_0018624.wav
CON_T_0001815	124	train/con_wav/CON_T_0001815.wav
CON_T_0013216	226	train/con_wav/CON_T_0013216.wav
CON_T_0025189	253	train/con_wav/CON_T_0025189.wav
CON_T_0014657	142	train/con_wav/CON_T_0014657.wav
CON_T_0003150	204	train/con_wav/CON_T_0003150.wav
CON_T_0004231	178	train/con_wav/CON_T_0004231.wav
CON_T_0024555	129	train/con_wav/CON_T_0024555.wav
CON_T_0015701	149	train/con_wav/CON_T_0015701.wav
CON_T_0002877	172	train/con_wav/CON_T_0002877.wav
CON_T_0021015	434	train/con_wav/CON_T_0021015.wav
CON_T_0005395	101	train/con_wav/CON_T_0005395.wav
CON_T_0008930	150	train/con_wav/CON_T_0008930.wav
CON_T_0017661	117	train/con_wav/CON_T_0017661.wav
LA_T_7786173	128	train/con_wav/LA_T_7786173.wav
CON_T_0009458	339	train/con_wav/CON_T_0009458.wav
CON_T_0021160	185	train/con_wav/CON_T_0021160.wav
CON_T_0016834	162	train/con_wav/CON_T_0016834.wav
CON_T_0017594	202	train/con_wav/CON_T_0017594.wav
CON_T_0003626	408	train/con_wav/CON_T_0003626.wav
CON_T_0009046	104	train/con_wav/CON_T_0009046.wav
CON_T_0015068	222	train/con_wav/CON_T_0015068.wav
CON_T_0024537	112	train/con_wav/CON_T_0024537.wav
CON_T_0005360	63	train/con_wav/CON_T_0005360.wav
CON_T_0016037	109	train/con_wav/CON_T_0016037.wav
CON_T_0021806	154	train/con_wav/CON_T_0021806.wav
CON_T_0002673	150	train/con_wav/CON_T_0002673.wav
CON_T_0005823	187	train/con_wav/CON_T_0005823.wav
CON_T_0015522	100	train/con_wav/CON_T_0015522.wav
CON_T_0010785	127	train/con_wav/CON_T_0010785.wav
CON_T_0006440	265	train/con_wav/CON_T_0006440.wav
CON_T_0001019	117	train/con_wav/CON_T_0001019.wav
CON_T_0023979	138	train/con_wav/CON_T_0023979.wav
CON_T_0000141	120	train/con_wav/CON_T_0000141.wav
CON_T_0021436	247	train/con_wav/CON_T_0021436.wav
CON_T_0021540	162	train/con_wav/CON_T_0021540.wav
CON_T_0008592	94	train/con_wav/CON_T_0008592.wav
CON_T_0017483	183	train/con_wav/CON_T_0017483.wav
CON_T_0013247	382	train/con_wav/CON_T_0013247.wav
CON_T_0010379	111	train/con_wav/CON_T_0010379.wav
CON_T_0007562	183	train/con_wav/CON_T_0007562.wav
LA_T_9851949	107	train/con_wav/LA_T_9851949.wav
CON_T_0006809	274	train/con_wav/CON_T_0006809.wav
CON_T_0012422	171	train/con_wav/CON_T_0012422.wav
CON_T_0022865	229	train/con_wav/CON_T_0022865.wav
CON_T_0002894	80	train/con_wav/CON_T_0002894.wav
CON_T_0005155	105	train/con_wav/CON_T_0005155.wav
CON_T_0004545	234	train/con_wav/CON_T_0004545.wav
CON_T_0016932	114	train/con_wav/CON_T_0016932.wav
CON_T_0018341	165	train/con_wav/CON_T_0018341.wav
CON_T_0007057	100	train/con_wav/CON_T_0007057.wav
CON_T_0022253	123	train/con_wav/CON_T_0022253.wav
CON_T_0017492	206	train/con_wav/CON_T_0017492.wav
CON_T_0011705	72	train/con_wav/CON_T_0011705.wav
CON_T_0018474	192	train/con_wav/CON_T_0018474.wav
CON_T_0012810	105	train/con_wav/CON_T_0012810.wav
CON_T_0004029	210	train/con_wav/CON_T_0004029.wav
CON_T_0001006	86	train/con_wav/CON_T_0001006.wav
LA_T_9113475	160	train/con_wav/LA_T_9113475.wav
CON_T_0001607	90	train/con_wav/CON_T_0001607.wav
CON_T_0012712	122	train/con_wav/CON_T_0012712.wav
CON_T_0008570	98	train/con_wav/CON_T_0008570.wav
LA_T_7122854	175	train/con_wav/LA_T_7122854.wav
CON_T_0006133	119	train/con_wav/CON_T_0006133.wav
LA_T_9622854	132	train/con_wav/LA_T_9622854.wav
CON_T_0000989	106	train/con_wav/CON_T_0000989.wav
CON_T_0012171	262	train/con_wav/CON_T_0012171.wav
CON_T_0007301	121	train/con_wav/CON_T_0007301.wav
CON_T_0007649	159	train/con_wav/CON_T_0007649.wav
CON_T_0021840	162	train/con_wav/CON_T_0021840.wav
CON_T_0007114	66	train/con_wav/CON_T_0007114.wav
CON_T_0019405	193	train/con_wav/CON_T_0019405.wav
CON_T_0008877	81	train/con_wav/CON_T_0008877.wav
CON_T_0011407	197	train/con_wav/CON_T_0011407.wav
LA_T_3424442	158	train/con_wav/LA_T_3424442.wav
CON_T_0007456	204	train/con_wav/CON_T_0007456.wav
CON_T_0015957	253	train/con_wav/CON_T_0015957.wav
CON_T_0015878	335	train/con_wav/CON_T_0015878.wav
CON_T_0013301	141	train/con_wav/CON_T_0013301.wav
CON_T_0024789	334	train/con_wav/CON_T_0024789.wav
CON_T_0006745	181	train/con_wav/CON_T_0006745.wav
CON_T_0013040	93	train/con_wav/CON_T_0013040.wav
CON_T_0011573	220	train/con_wav/CON_T_0011573.wav
CON_T_0007327	184	train/con_wav/CON_T_0007327.wav
CON_T_0001136	185	train/con_wav/CON_T_0001136.wav
CON_T_0019404	125	train/con_wav/CON_T_0019404.wav
CON_T_0010008	149	train/con_wav/CON_T_0010008.wav
CON_T_0007648	358	train/con_wav/CON_T_0007648.wav
CON_T_0014138	149	train/con_wav/CON_T_0014138.wav
CON_T_0024476	99	train/con_wav/CON_T_0024476.wav
CON_T_0018386	132	train/con_wav/CON_T_0018386.wav
LA_T_3026804	145	train/con_wav/LA_T_3026804.wav
CON_T_0019588	224	train/con_wav/CON_T_0019588.wav
CON_T_0021762	191	train/con_wav/CON_T_0021762.wav
CON_T_0023568	146	train/con_wav/CON_T_0023568.wav
CON_T_0025085	243	train/con_wav/CON_T_0025085.wav
CON_T_0024670	213	train/con_wav/CON_T_0024670.wav
CON_T_0011401	142	train/con_wav/CON_T_0011401.wav
CON_T_0007969	132	train/con_wav/CON_T_0007969.wav
CON_T_0012020	50	train/con_wav/CON_T_0012020.wav
CON_T_0012736	375	train/con_wav/CON_T_0012736.wav
CON_T_0021884	99	train/con_wav/CON_T_0021884.wav
CON_T_0009454	280	train/con_wav/CON_T_0009454.wav
CON_T_0008440	297	train/con_wav/CON_T_0008440.wav
LA_T_8533509	214	train/con_wav/LA_T_8533509.wav
CON_T_0004261	146	train/con_wav/CON_T_0004261.wav
CON_T_0002955	136	train/con_wav/CON_T_0002955.wav
CON_T_0022539	173	train/con_wav/CON_T_0022539.wav
CON_T_0006831	172	train/con_wav/CON_T_0006831.wav
CON_T_0003001	252	train/con_wav/CON_T_0003001.wav
CON_T_0009540	161	train/con_wav/CON_T_0009540.wav
LA_T_5208337	128	train/con_wav/LA_T_5208337.wav
CON_T_0012835	209	train/con_wav/CON_T_0012835.wav
CON_T_0016595	117	train/con_wav/CON_T_0016595.wav
CON_T_0009687	90	train/con_wav/CON_T_0009687.wav
CON_T_0016773	338	train/con_wav/CON_T_0016773.wav
CON_T_0009343	149	train/con_wav/CON_T_0009343.wav
CON_T_0003497	166	train/con_wav/CON_T_0003497.wav
CON_T_0011233	105	train/con_wav/CON_T_0011233.wav
CON_T_0006910	218	train/con_wav/CON_T_0006910.wav
CON_T_0021954	203	train/con_wav/CON_T_0021954.wav
CON_T_0018352	213	train/con_wav/CON_T_0018352.wav
CON_T_0000994	122	train/con_wav/CON_T_0000994.wav
CON_T_0017456	158	train/con_wav/CON_T_0017456.wav
CON_T_0011315	84	train/con_wav/CON_T_0011315.wav
CON_T_0002697	165	train/con_wav/CON_T_0002697.wav
CON_T_0005657	151	train/con_wav/CON_T_0005657.wav
CON_T_0021058	288	train/con_wav/CON_T_0021058.wav
CON_T_0004340	144	train/con_wav/CON_T_0004340.wav
CON_T_0006678	98	train/con_wav/CON_T_0006678.wav
CON_T_0003935	124	train/con_wav/CON_T_0003935.wav
CON_T_0009923	84	train/con_wav/CON_T_0009923.wav
CON_T_0010045	125	train/con_wav/CON_T_0010045.wav
CON_T_0023305	130	train/con_wav/CON_T_0023305.wav
CON_T_0002022	152	train/con_wav/CON_T_0002022.wav
LA_T_9693011	243	train/con_wav/LA_T_9693011.wav
CON_T_0008873	294	train/con_wav/CON_T_0008873.wav
CON_T_0023859	229	train/con_wav/CON_T_0023859.wav
CON_T_0015569	143	train/con_wav/CON_T_0015569.wav
LA_T_6952169	126	train/con_wav/LA_T_6952169.wav
CON_T_0006101	81	train/con_wav/CON_T_0006101.wav
CON_T_0019504	211	train/con_wav/CON_T_0019504.wav
CON_T_0008608	101	train/con_wav/CON_T_0008608.wav
CON_T_0017845	190	train/con_wav/CON_T_0017845.wav
CON_T_0004848	188	train/con_wav/CON_T_0004848.wav
CON_T_0009322	87	train/con_wav/CON_T_0009322.wav
CON_T_0002935	131	train/con_wav/CON_T_0002935.wav
CON_T_0001644	127	train/con_wav/CON_T_0001644.wav
CON_T_0014674	77	train/con_wav/CON_T_0014674.wav
CON_T_0024561	344	train/con_wav/CON_T_0024561.wav
CON_T_0006603	239	train/con_wav/CON_T_0006603.wav
CON_T_0016622	123	train/con_wav/CON_T_0016622.wav
CON_T_0000442	195	train/con_wav/CON_T_0000442.wav
LA_T_1248092	109	train/con_wav/LA_T_1248092.wav
CON_T_0008683	158	train/con_wav/CON_T_0008683.wav
CON_T_0021969	98	train/con_wav/CON_T_0021969.wav
CON_T_0017773	276	train/con_wav/CON_T_0017773.wav
CON_T_0024967	244	train/con_wav/CON_T_0024967.wav
LA_T_4458942	135	train/con_wav/LA_T_4458942.wav
CON_T_0004793	141	train/con_wav/CON_T_0004793.wav
CON_T_0008651	77	train/con_wav/CON_T_0008651.wav
CON_T_0015237	208	train/con_wav/CON_T_0015237.wav
CON_T_0004054	85	train/con_wav/CON_T_0004054.wav
CON_T_0017767	78	train/con_wav/CON_T_0017767.wav
CON_T_0023485	98	train/con_wav/CON_T_0023485.wav
CON_T_0011754	269	train/con_wav/CON_T_0011754.wav
CON_T_0021383	123	train/con_wav/CON_T_0021383.wav
CON_T_0024110	235	train/con_wav/CON_T_0024110.wav
CON_T_0006188	119	train/con_wav/CON_T_0006188.wav
CON_T_0023421	100	train/con_wav/CON_T_0023421.wav
CON_T_0019452	240	train/con_wav/CON_T_0019452.wav
CON_T_0004391	188	train/con_wav/CON_T_0004391.wav
CON_T_0000384	140	train/con_wav/CON_T_0000384.wav
CON_T_0024880	307	train/con_wav/CON_T_0024880.wav
CON_T_0015589	105	train/con_wav/CON_T_0015589.wav
CON_T_0003625	242	train/con_wav/CON_T_0003625.wav
CON_T_0021534	149	train/con_wav/CON_T_0021534.wav
CON_T_0012783	171	train/con_wav/CON_T_0012783.wav
CON_T_0000566	148	train/con_wav/CON_T_0000566.wav
CON_T_0010211	126	train/con_wav/CON_T_0010211.wav
CON_T_0018115	248	train/con_wav/CON_T_0018115.wav
CON_T_0021365	97	train/con_wav/CON_T_0021365.wav
CON_T_0001041	106	train/con_wav/CON_T_0001041.wav
CON_T_0017749	251	train/con_wav/CON_T_0017749.wav
CON_T_0011975	219	train/con_wav/CON_T_0011975.wav
CON_T_0003044	300	train/con_wav/CON_T_0003044.wav
CON_T_0010586	288	train/con_wav/CON_T_0010586.wav
CON_T_0008694	151	train/con_wav/CON_T_0008694.wav
CON_T_0021721	160	train/con_wav/CON_T_0021721.wav
LA_T_1501005	116	train/con_wav/LA_T_1501005.wav
CON_T_0025007	198	train/con_wav/CON_T_0025007.wav
CON_T_0008023	133	train/con_wav/CON_T_0008023.wav
CON_T_0005944	177	train/con_wav/CON_T_0005944.wav
CON_T_0012271	118	train/con_wav/CON_T_0012271.wav
CON_T_0012782	122	train/con_wav/CON_T_0012782.wav
CON_T_0014304	210	train/con_wav/CON_T_0014304.wav
CON_T_0023378	157	train/con_wav/CON_T_0023378.wav
CON_T_0003745	187	train/con_wav/CON_T_0003745.wav
CON_T_0014029	128	train/con_wav/CON_T_0014029.wav
CON_T_0008134	166	train/con_wav/CON_T_0008134.wav
CON_T_0020653	212	train/con_wav/CON_T_0020653.wav
LA_T_4712212	80	train/con_wav/LA_T_4712212.wav
CON_T_0020824	172	train/con_wav/CON_T_0020824.wav
CON_T_0005157	128	train/con_wav/CON_T_0005157.wav
CON_T_0005246	187	train/con_wav/CON_T_0005246.wav
CON_T_0010962	179	train/con_wav/CON_T_0010962.wav
CON_T_0010916	215	train/con_wav/CON_T_0010916.wav
CON_T_0001530	142	train/con_wav/CON_T_0001530.wav
CON_T_0019280	155	train/con_wav/CON_T_0019280.wav
CON_T_0002300	177	train/con_wav/CON_T_0002300.wav
CON_T_0005057	142	train/con_wav/CON_T_0005057.wav
CON_T_0003825	134	train/con_wav/CON_T_0003825.wav
CON_T_0008865	157	train/con_wav/CON_T_0008865.wav
CON_T_0019424	159	train/con_wav/CON_T_0019424.wav
CON_T_0008397	139	train/con_wav/CON_T_0008397.wav
CON_T_0016128	200	train/con_wav/CON_T_0016128.wav
CON_T_0014631	72	train/con_wav/CON_T_0014631.wav
CON_T_0021780	119	train/con_wav/CON_T_0021780.wav
CON_T_0008417	250	train/con_wav/CON_T_0008417.wav
CON_T_0013416	464	train/con_wav/CON_T_0013416.wav
CON_T_0005806	123	train/con_wav/CON_T_0005806.wav
CON_T_0015943	153	train/con_wav/CON_T_0015943.wav
CON_T_0001922	200	train/con_wav/CON_T_0001922.wav
CON_T_0012440	183	train/con_wav/CON_T_0012440.wav
CON_T_0018631	91	train/con_wav/CON_T_0018631.wav
CON_T_0020947	305	train/con_wav/CON_T_0020947.wav
LA_T_5161420	182	train/con_wav/LA_T_5161420.wav
CON_T_0015324	110	train/con_wav/CON_T_0015324.wav
CON_T_0014893	179	train/con_wav/CON_T_0014893.wav
LA_T_3264459	111	train/con_wav/LA_T_3264459.wav
CON_T_0007699	159	train/con_wav/CON_T_0007699.wav
CON_T_0016048	65	train/con_wav/CON_T_0016048.wav
CON_T_0000101	115	train/con_wav/CON_T_0000101.wav
CON_T_0004618	114	train/con_wav/CON_T_0004618.wav
CON_T_0002039	51	train/con_wav/CON_T_0002039.wav
CON_T_0000382	184	train/con_wav/CON_T_0000382.wav
CON_T_0012290	80	train/con_wav/CON_T_0012290.wav
CON_T_0017512	239	train/con_wav/CON_T_0017512.wav
CON_T_0018230	177	train/con_wav/CON_T_0018230.wav
CON_T_0002458	163	train/con_wav/CON_T_0002458.wav
CON_T_0002071	152	train/con_wav/CON_T_0002071.wav
CON_T_0023425	170	train/con_wav/CON_T_0023425.wav
CON_T_0001069	87	train/con_wav/CON_T_0001069.wav
CON_T_0008080	95	train/con_wav/CON_T_0008080.wav
CON_T_0004898	216	train/con_wav/CON_T_0004898.wav
CON_T_0006535	179	train/con_wav/CON_T_0006535.wav
CON_T_0000139	142	train/con_wav/CON_T_0000139.wav
CON_T_0009276	260	train/con_wav/CON_T_0009276.wav
CON_T_0002026	139	train/con_wav/CON_T_0002026.wav
CON_T_0005998	67	train/con_wav/CON_T_0005998.wav
CON_T_0021717	166	train/con_wav/CON_T_0021717.wav
CON_T_0013050	117	train/con_wav/CON_T_0013050.wav
CON_T_0004784	125	train/con_wav/CON_T_0004784.wav
CON_T_0022376	229	train/con_wav/CON_T_0022376.wav
CON_T_0007820	123	train/con_wav/CON_T_0007820.wav
CON_T_0013254	84	train/con_wav/CON_T_0013254.wav
CON_T_0023564	113	train/con_wav/CON_T_0023564.wav
LA_T_5630619	143	train/con_wav/LA_T_5630619.wav
CON_T_0025240	150	train/con_wav/CON_T_0025240.wav
CON_T_0004124	134	train/con_wav/CON_T_0004124.wav
CON_T_0019282	399	train/con_wav/CON_T_0019282.wav
LA_T_6150466	252	train/con_wav/LA_T_6150466.wav
